symbol,setup_type,direction,kill_zone,entry_time,exit_time,entry_price,exit_price,sl_price,tp1_price,pnl_pips,exit_reason,partial_taken
GBPJPY,CONTINUATION_OB,BUY,,2025-04-03 13:30:00+00:00,2025-04-03 15:30:00+00:00,193.215,192.19983000000002,192.19983000000002,,-101.51699999999835,SL_HIT,False
GBPJPY,CONTINUATION_OB,BUY,,2025-04-04 06:00:00+00:00,2025-04-04 08:00:00+00:00,191.106,190.337562,190.337562,,-76.84380000000033,SL_HIT,False
GBPJPY,FVG_CONTINUATION,SELL,,2025-04-07 06:30:00+00:00,2025-04-07 09:50:00+00:00,188.435,187.337,187.934442,,103.9869600000003,GIVEBACK_GUARD,True
GBPJPY,CONTINUATION_OB,SELL,,2025-04-07 13:30:00+00:00,2025-04-07 14:00:00+00:00,188.417,187.628,188.194014,,58.31831999999963,GIVEBACK_GUARD,True
GBPJPY,CONTINUATION_OB,SELL,,2025-04-07 14:45:00+00:00,2025-04-07 15:50:00+00:00,187.704,188.86297199999998,188.86297199999998,,-115.89719999999772,SL_HIT,False
GBPJPY,FVG_CONTINUATION,SELL,,2025-04-07 15:50:00+00:00,2025-04-07 16:30:00+00:00,188.769,188.068,188.6565,,41.539999999999395,GIVEBACK_GUARD,True
GBPJPY,CONTINUATION_OB,BUY,,2025-04-07 16:30:00+00:00,2025-04-07 16:40:00+00:00,188.068,187.696,187.696,,-37.20000000000141,SL_HIT,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-08 13:30:00+00:00,2025-04-08 16:55:00+00:00,187.551,188.439126,188.439126,,-88.81259999999997,SL_HIT,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-09 06:00:00+00:00,2025-04-09 06:30:00+00:00,186.74,186.517,187.19764800000002,,22.30000000000132,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-09 06:30:00+00:00,2025-04-09 07:30:00+00:00,186.325,186.061,187.19764800000002,,26.39999999999816,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-09 07:45:00+00:00,2025-04-09 10:25:00+00:00,186.307,185.79,187.260774,,51.69999999999959,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-09 13:30:00+00:00,2025-04-09 14:10:00+00:00,186.091,185.629,187.075404,,46.20000000000175,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-10 06:30:00+00:00,2025-04-10 12:35:00+00:00,188.553,188.107,189.526296,,44.599999999999795,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-11 06:00:00+00:00,2025-04-11 07:15:00+00:00,186.929,186.461,187.775802,,46.79999999999893,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-11 07:15:00+00:00,2025-04-11 09:55:00+00:00,186.448,187.365984,187.365984,,-91.79839999999899,SL_HIT,False
GBPJPY,CONTINUATION_OB,BUY,,2025-04-11 16:00:00+00:00,2025-04-11 16:30:00+00:00,186.694,186.865,186.250752,,17.10000000000207,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-04-11 16:30:00+00:00,2025-04-11 16:40:00+00:00,187.049,187.049,186.250752,,0.0,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-04-11 17:00:00+00:00,2025-04-11 19:20:00+00:00,187.184,187.592,186.250752,,40.800000000001546,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-04-14 06:00:00+00:00,2025-04-14 11:05:00+00:00,187.394,188.278,186.19187,,88.39999999999861,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-04-15 06:00:00+00:00,2025-04-15 10:15:00+00:00,188.818,189.336,188.139966,,51.80000000000007,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-04-15 13:30:00+00:00,2025-04-15 15:25:00+00:00,189.243,188.825,189.926094,,41.80000000000064,GIVEBACK_GUARD,False
