symbol,entry_time,exit_time,direction,setup,killzone,pnl_pips,rr_achieved,usd_pnl,exit_reason,entry_price,sl_price,tp_price,partial_taken,trail_count
AUDUSD,2025-10-22T14:45:00+00:00,2025-10-23T11:05:00+00:00,SELL,CHOCH,NY_OPEN,-25.39,-1.0,-50.0,SL_HIT,0.64832,0.65085912,0.6419722,False,0
AUDUSD,2025-10-27T14:15:00+00:00,2025-10-28T16:30:00+00:00,SELL,CHOCH,NY_OPEN,-18.52,-1.0,-50.0,SL_HIT,0.65526,0.6571116,0.6506309999999997,False,0
AUDUSD,2025-10-29T15:15:00+00:00,2025-10-29T20:35:00+00:00,BUY,CHOCH,NY_OPEN,-33.07,-1.0,-50.0,SL_HIT,0.66052,0.65721294,0.6687876500000001,False,0
AUDUSD,2025-11-07T15:30:00+00:00,2025-11-10T02:00:00+00:00,BUY,CHOCH,NY_OPEN,9.6,0.3863,19.32,GIVEBACK_GUARD,0.64867,0.6461850400000001,0.6548823999999996,False,0
AUDUSD,2025-11-12T16:00:00+00:00,2025-11-12T18:00:00+00:00,SELL,CHOCH,NY_OPEN,-6.1,-1.0,-50.0,SL_HIT,0.65333,0.65394,0.6469733000000002,False,0
AUDUSD,2025-11-14T16:35:00+00:00,2025-11-14T18:00:00+00:00,BUY,CHOCH,LONDON_CLOSE,11.32,2.2196,110.98,GIVEBACK_GUARD,0.65308,0.65367,0.6627062500000002,True,1
AUDUSD,2025-11-18T16:45:00+00:00,2025-11-19T06:10:00+00:00,SELL,CHOCH,LONDON_CLOSE,15.8,0.5762,28.81,GIVEBACK_GUARD,0.64966,0.6524022,0.6428045,False,0
AUDUSD,2025-11-21T16:00:00+00:00,2025-11-21T19:10:00+00:00,BUY,CHOCH,NY_OPEN,14.6,0.4501,22.5,GIVEBACK_GUARD,0.64398,0.64073596,0.6520901,False,0
AUDUSD,2025-11-25T15:00:00+00:00,2025-11-25T15:20:00+00:00,BUY,CHOCH,NY_OPEN,6.3,2.9302,146.51,GIVEBACK_GUARD,0.6455,0.6457149999999999,0.65441685,True,0
AUDUSD,2025-11-25T15:45:00+00:00,2025-11-26T02:40:00+00:00,BUY,CHOCH,NY_OPEN,25.09,1.7135,85.68,GIVEBACK_GUARD,0.64601,0.64747437,0.6533318499999999,True,0
AUDUSD,2025-12-02T13:30:00+00:00,2025-12-03T01:30:00+00:00,SELL,CHOCH,NY_OPEN,-22.01,-1.0,-50.0,SL_HIT,0.65483,0.65703144,0.6493264000000001,False,0
AUDUSD,2025-12-03T16:45:00+00:00,2025-12-04T02:30:00+00:00,SELL,CHOCH,LONDON_CLOSE,-24.89,-1.0,-50.0,SL_HIT,0.65826,0.66074886,0.6520378499999999,False,0
AUDUSD,2025-12-04T16:15:00+00:00,2025-12-05T10:25:00+00:00,BUY,CHOCH,LONDON_CLOSE,14.8,0.5285,26.43,GIVEBACK_GUARD,0.66161,0.65880974,0.66861065,False,0
AUDUSD,2025-12-08T16:15:00+00:00,2025-12-08T17:15:00+00:00,BUY,CHOCH,LONDON_CLOSE,-20.76,-1.0,-50.0,SL_HIT,0.66389,0.6618137199999999,0.6690807000000001,False,0
AUDUSD,2025-12-12T16:30:00+00:00,2025-12-12T17:25:00+00:00,BUY,CHOCH,LONDON_CLOSE,-20.52,-1.0,-50.0,SL_HIT,0.66667,0.6646181,0.6717997499999999,False,0
AUDUSD,2025-12-26T14:00:00+00:00,2025-12-26T15:45:00+00:00,BUY,CHOCH,NY_OPEN,12.9,0.6901,34.5,GIVEBACK_GUARD,0.67022,0.66835062,0.6748934500000001,False,0
AUDUSD,2025-12-31T15:00:00+00:00,2025-12-31T17:45:00+00:00,BUY,CHOCH,NY_OPEN,-19.85,-1.0,-50.0,SL_HIT,0.6681,0.6661151,0.6730622500000002,False,0
AUDUSD,2026-01-02T14:30:00+00:00,2026-01-02T20:50:00+00:00,SELL,CHOCH,NY_OPEN,9.8,0.4188,20.94,GIVEBACK_GUARD,0.66888,0.67121976,0.6630305999999999,False,0
AUDUSD,2026-01-05T15:00:00+00:00,2026-01-05T17:20:00+00:00,SELL,CHOCH,NY_OPEN,-30.87,-1.0,-50.0,SL_HIT,0.66698,0.6700674600000001,0.65926135,False,0
AUDUSD,2026-01-09T15:45:00+00:00,2026-01-12T09:30:00+00:00,BUY,CHOCH,NY_OPEN,14.2,0.4839,24.19,GIVEBACK_GUARD,0.66888,0.66594544,0.6762164000000002,False,0
